job_id,processed_title,processed_description,processed_location,views,applies,processed_company_name,work_type,average_salary
3813135937,social medium account coordinator,apply email resume letter work example career passionate professional dedicated work agency client part boutique agency connect roster distinguished restaurant real estate project lifestyle brand event hotel elevating career dining point prim incredibly intentional company culture proud offer three week vacation gate birthday mental health day believe blend empowered continue learning growing mentorship training along connected company culture social medium enthusiast ready bring creativity analytical mindset collaborative style prim make personal mission craft content calendar building engaged community social medium account ideal social medium coordinator developed confidence validated result started master delicate balance surging ahead asking help thrive increased client interaction eager share well thought idea anticipate manager need right hand senior team member proactively look opportunity elevate content creation process value creativity result much sound like please read role social medium coordinator critical part social medium team take lead role content creation effort creating shot list securing model executing content shoot imagery understand goal strategy account also connect goal overarching strategy content creation shot list content creation effort organic paid front help create client storyline next month next quarter maybe even next year level also begin learn client communication including external editing process client content calendar duty responsibility content calendar maintain multiple client social brand consistently deliver copy content support aesthetic voicedraft mockups caption monthly content calendarsown external editing client canva platformschedule content via sprout social meta business managerpublish content instagram facebook tiktok time linkedin agreed upon cadencecreate instagram story client content production liaise account team understand overarching client goal connect content creation goal shot list itinerariesschedule hire procure advance appropriate model influencers vendor prop content shootsexecute content creation effort video photo graphic shoot managing small production go location set piece talent etc create realistic deadline expectation client image delivery uphold deadlinesexecute effort editing per specific brand guideline photoshopping necessary cropping etc content shoot canva lightroom photoshopproduce edited video content reel using canva company designated mobile apps native social medium appscreate system meticulous management content archive client ensure content archived easily accessibleliaise communicate client capturing content planning content capture social content strategy execution work internal team understand achieve project goalsbe avid storyteller imagery captionscreate content calendar using produced content ugcbrainstorm ideate engaging social impactful discerning word visualsdevelop influencer model talent relationshipsoffer insight account role best practice relates improving content creation flow processhave knowledge social reporting well paid social tactic reportingstay educated ahead trend regarding instagram story tool template practice community management oversee team ugc user generated content request effortslead reactive community management strategyresearch prospective influencer partner client collaborationsbuild influencer list client campaignsconduct influencer outreach potential partnersrespond comment message client social medium page dailywork proactive community management effort assisting identifying successful tactic leading follower growth brand sentiment reporting create monthly report insight recommendation strategy shiftsdraft contribute weekly report weekly update deploy client upon final internal influencer recapsmonitor channel engagement growth kpis account client management assist development annual strategic plan quarterly goalsact client imagery request photo need content calendar request influencer relationsparticipate actively internal meeting voice client call meetingsprovide detailed meeting note consolidated deliverable respective section client meetingguide student intern design monthly email graphic program mailchimp platformand task project duty required experience college degree comparable experience year professional experience digital marketing social mediadeep understanding major social medium platform user business perspectivesproficient using tool measure social medium roi create reporting sprout social google analytics hootsuiteexperience using content management tool sprout socialproject management experience preferredsome experience implementing paid social medium campaign facebook instagram preferredphoto editing skill experience using adobe creative suite adobe photoshop lightroom experience meta business manager power editor ad manager microsoft office suite preferredcontent creation capability preferred video photography graphic shot list prop storylinesagency experience preferredhospitality industry experience preferred requirement computer skill including word excel microsoft window environmenteffective oral written communication skillsexcellent interpersonal skillsexcellent organizational skillsmust able identify resolve problem timely mannerwork well team environment benefit salary per three week paid paid birthday health vision dental hybrid work environment one required work day per retirement plan company commission new restaurant monthly cell phone one week quarterly social medium break description sound like fit background apply online sending cover resume work example career join prim team today applicant employment must posse work authorization require sponsorship employer visa equal employment opportunity prim strongly support equal employment opportunity applicant regardless race color religion sex gender identity pregnancy national origin ancestry citizenship age marital status physical disability mental disability medical condition sexual orientation genetic information characteristic protected state federal law hiring practice preceding job description designed indicate general nature level work performed employee within classification designed contain interpreted comprehensive inventory duty responsibility qualification required employee assigned job prim recruitment policy designed place highly qualified person available timely efficient manner prim may pursue avenue available including promotion within employee referral outside advertising employment agency internet recruiting job fair college recruiting search firm,denver co,2.1743678427844224,1.6658071122362752,prim co,1,-0.1006169616784953
3813645405,data analyst,job title data analystduration contractlocation day onsite need local role descriptionthis contract role data analyst data analyst responsible collecting analyzing interpreting complex data set work various department identify pattern trend insight used improve business operation role located queen ny qualificationsanalytical skill including ability collect organize analyze disseminate significant amount information attention detail accuracydata analytics statistic skill including experience statistical analysis software data visualization toolsexcellent communication skill including ability explain technical concept stakeholder present finding technical audiencesdata modeling skill including ability develop maintain complex data model schemasa bachelor degree computer science mathematics statistic related fieldexperience cybersecurity blockchain financial service industry plusexperience sql python r programming language preferred,queen ny,-0.1227485155257828,-0.1103967087129433,tenazx inc,0,-0.0069063377812296
3813844724,quantitative researcher credit,company insight company algorithmic trading house distinguishes competitor bespoke technological system materialize vast array heavy return systematic strategy leader field mathematics computer science engineering ably processing petabyte data conceive complex undiscovered strategy range short long holding period much trading firm record year highly successful fixed income team looking invest ever systematic strategy across credit space looking quant researcher join team new york come board help advancement current trading universe seek add flow credit product global though mostly systematic credit trading desk role investigate implement way improve quantitative analytics library focus credit flow productsconceive valuation strategy build mathematical model translate algorithm impeccably clean codeapply statistical predictive modeling technique process analyze large varied data setsbe open project trader require specific piece functionality others strategy need implementing year experience within front office mm credit quantitative research roleknowledge credit flow product investment grade corporate bond cd index pricing etc strong research agenda stemming experience credit flow mm team academic pedigreereasonable experience writing production level python codethe ability work collaboratively diverse range technological quantitative individual towards shared goal please apply looking contract remote ensure meet required experience section prior working day response job application subject privacy policy found http,united state,1.0492496264692197,0.8163183283040402,azure sky management consulting,1,-0.0069063377812296
3814231424,dispensary owner,dispensary distributormust teachable motivatedhighly seeking friendly personalitiesmust driven work celebrity brand like snoop dogg cheech chong othercelebrity brand hosted largest dispensary owner world dispensary country experience celebrity product charge learn virtual dispensary celebrity brand start six figure income potential training provided inventory capital requiredno experience neededno license requiredno hidden legal,united state,-0.0172686827462326,-0.1103967087129433,unknown,1,-0.0069063377812296
3814546942,multimedia art director,overview strategy approved know time shine true practitioner expert marrying narrativeand visual design strategy element sweat detail master choosingcolors font kerning spacing sense deep satisfaction pull together guide theappearance finished product ensure aesthetic carried welcome chance tooversee project marketing campaign enjoy involved stage process valued teammember readily chime guidance constructive criticism motivation idea multimedia art director play key role development delivery management continuousimprovement marketing content collateral communication internal external project underdirect guidance owner creative director role drive execution creative direction create visually stunning collateral incorporate multimedia unique concept sale tool improve conceptualrepresentations adhere client graphic branding standard complete project conception tocompletion also charge maintaining art resource file overseeing correct licensing andusage artwork role include heavy multimedia graphic production requires high productivityand accuracy work environment multimedia art director extremely organized able work energetic environment capable ofmanaging multiple task simultaneously thrive completing range work conception production responsibility primarily responsible producing executing existing creative strategy developed owner creativedirector create maintain visual look client traditional digital work inception develop engaging multimedia marketing content using video motion graphic animation initialstoryboarding production editing enhances reinforces strategic messaging andelevates visibility engagement among target design wireframes website application including user interface graphic icon colorschemes content time management keeping track current project making sure completed time ensure high standard visual execution across channel campaign ie material aestheticallyengaging messaging clear client branding style adhered product high qualityand collaborate team brainstorm concept work work well copywriter designer developer production firmly grasp strategic intent translate beautifully conceived persuasive work delivers theclient technically proficient work independently personally produce element required projectsand present concept internally creative director strategy utilizes comprehensive complete understanding graphic program including indesign photoshop illustrator adobe premier effect adobe xd microsoft suite continuously learn new technology willing dive project take direction director senior team member think box develops new innovative idea showcase client brand work account team produce strategic interesting compelling creative support thecommunication goal work client brand partnership total creative team member exhibit strong team approach positive play important role team member larger team flexibility assist area canwhen posse attitude approach desire grow share information communicate role within agency client stay organized develops excellent file structure understands quality assist creative director planning direction creative department creative director may asked manage video shoot photoshoots project job work closely creative director copywriter craft idea new video content online design wireframes desktop mobile using content managed wordpress design print ad including brochure direct mailer door hanger keep accurate data hour allocated maintain able co file structure keep current trend goal billable hour first billable hour coordinate vendor intern work management team streamline internal creative workflow produce accurate work within actively involved contribute design identify need creative department share reporting work website developer project,raleigh nc,-0.0289886641661826,-0.1103967087129433,able co,1,0.0016128098457945
3814570200,business development representative,role dynamic fireball unquenchable thirst competition passion crafting connection drive business growth ready channel winning spirit email security cyber resilience seize opportunity make mark mailprotector might good fit passion storytelling love learn general interest msp space solving business natural persuasion might debate team talking new people every competitive nature love expected make outbound call lead call extensive knowledge managed service provider prioritization weekly list communicate status qualified demo per manage consistent pipeline qualified prospective opportunity required skill ability experience working tech sector various role development sale preferred msp industry preferred effectively expediently meet need organization communication skill show initiative work identify opportunity problem prioritize appropriately manage stakeholder written verbal communication vital phone chat email communication mailprotector team provides email security compliance encryption company nonprofit government worldwide exclusively network channel partner rely u application operate primarily headquarters historic ivey building main street greenville sc remotely throughout north america thing know interview process involved thorough think rigorous process ensure find right seat going pay much attention cover letter first foremost team mean place blend looking creative intelligent opinionated teammate want effort input think might fit role team love talk please submit resume bespoke cover letter back touch think might reason talk,greenville sc,-0.0641486084260327,-0.1103967087129433,mailprotector,1,-0.0069063377812296
3814723048,generalist logistics,generalist shipnova play pivotal role supporting operation accounting function claim department well handling various miscellaneous task essential smooth functioning business position offer unique opportunity gain exposure different facet logistics industry contributing overall success organization u shipnova dynamic brokerage transforming way customer approach logistics supply chain management focus transparency efficiency personalized service set u apart industry committed helping customer achieve goal thrive competitive continue grow seeking versatile motivated individual join team generalist glue organization role responsibility assist managing operation including coordinating shipment developing vendor relationship ensuring timely delivery freight handle basic accounting task invoicing account reconciling financial transaction process insurance claim related shipping logistics incident ensuring timely resolution documentation support miscellaneous task project needed support business operation strategic initiative collaborate team streamline process identify area improvement implement solution enhance operational efficiency requirement minimum year experience logistics operation basic understanding accounting principle experience accounting strong organizational skill ability manage multiple task priority effectively excellent communication interpersonal skill approach mindset focus accuracy microsoft office suite relevant logistic software application ability adapt dynamic work environment benefit competitive salary matching k plan help plan secure financial future generous paid time pto policy including day pto plus floating holiday first year ability roll unused pto professional development opportunity help grow skill advance career within company collaborative dynamic work environment idea contribution valued appreciated apply motivated individual passion logistics desire contribute dynamic team encourage apply generalist position shipnova process applicant fill survey http please submit resume cover letter outlining relevant experience interested joining team career shipnova equal opportunity employer,argyle tx,0.1585310385530177,-0.1103967087129433,shipnova,1,-0.0324637806623021
3814983923,event coordinator,fundraising event coordinatorreports development directorpurpose position love event planning fundraising drive success event coordinator role act primary lead developing executing fundraising event community fundraising initiative support revenue generation provides direction supervision staff committee volunteer special event status part time potential full time consideration duty responsibility lead planning execution community fundraising event campaign including peer peer virtual event develop event budget timelinescoordinate community relation supporting event participant volunteer donor sponsor vendor key community stakeholderscultivate solicit maintain mutually beneficial relationship corporate event new opportunity engage grow community fundraising partnership revenue collaboration development team volunteer staffwork volunteer engagement team train oversee steward fundraising eventsparticipate development committeeseek speaking opportunity church business civic organization write variety thank letter event participantscommunicate staff board event refuge hope valuesperform requested special requirement must demonstrated commitment adherence understanding implementing mission vision core value philosophy refuge hope strong commitment homeless hungry living poverty professionally represent refuge hope variety setting diverse university degree equivalent combination education fundraising event management year fundraising experience community fundraising eventsapplied understanding fundraising principle donor development best practicesexperience working managing volunteersexcellent communication written verbal interpersonal customer service skill requiredstrong organizational skill ability complete multiple task high volume work often tight deadlinesexperience donorperfect ready set auction similar assetadvanced skill m office suite must open availability including day evening weekendsmust valid driver license,canton oh,-0.1461884783656828,-0.1103967087129433,refuge hope ministry canton,4,-0.2453606875206866
3814998643,legal assistant paralegal,job title bilingual legal location philadelphia pajob type level experience required year rising law firm located philadelphia seeking bilingual legal join team position ideal someone looking start career legal field strong language skill mandarin english responsibility conduct legal research analysis mandarin englishtranslate legal document communication mandarin englishassist drafting legal document pleading motion discovery requestscommunicate client witness party mandarin englishmanage case file documentsassist trial preparationother duty assigned requirement strong communication skill mandarin english preferred bachelor degree paralegal certificate preferred requiredproficient microsoft office legal research databasesstrong attention detail organizational skillsability multitask work environmentpositive attitude willingness learnwe offer competitive compensation interested position please submit resume contact subject assistant position look forward hearing,philadelphia pa,-0.0875885712659327,-0.1103967087129433,law office chen associate 恒莹律师事务所,1,-0.0069063377812296
3815284050,purchasing coordinator,exciting opportunity alert discover next thrilling career opportunity u check latest opening dynamic purchasing coordinator ready make significant impact procurement job summary knack negotiation join procurement team purchasing coordinator responsible sourcing negotiating purchasing good service support operation role offer chance contribute initiative ensure timely delivery material service location onsite vancouver wa salary range per hourbenefits offered medical dental matching employee discount pto responsibility source procure good service within budgetary supplier proposal negotiate contract favorable delivery schedule ensure timely receipt accurate record procurement stakeholder ass purchasing market trend supplier compliance company policy regulatory strong relationship supplier qualification diploma year experience purchasing analytical negotiation procurement software microsoft contract management supply chain best practice ready make impact join u purchasing coordinator shape future procurement process apply embark rewarding journey u send resume kacieteague line purchasing coordinatorinclude availability call,vancouver wa,-0.1579084597856329,-0.1103967087129433,massive action marketing,1,-0.2453334262482802
3815485980,search engine optimization specialist,company description seogidi search engine marketing company specializes scaling organic reach startup brand business dynamic seo technique team professional digital marketing sector dedicated helping identify fix deficiency website search engine optimization seo plan focus search engine advertising search engine optimization online reputation management online marketing role description remote role search engine optimization specialist search engine optimization specialist responsible conducting keyword research performing seo audit building quality backlinks analyzing web analytics optimizing seo also responsible staying date industry trend implementing seo best practice qualification strong knowledge experience keyword research seo audit seoproven track record link building improving search engine rankingsproficiency web analytics tool track analyze website performanceability identify resolve seo issue recommend improvementsexcellent analytical skillsstrong attention detail ability work independentlyexperience html cs content management systemsgoogle analytics google ad certification plusbachelor degree marketing computer science related field,united state,1.2836492548682203,3.67368969243974,seogidi,1,-0.0069063377812296
3815847830,staff software engineer aht,northrop grumman employee incredible opportunity work revolutionary system impact people life around world today generation come pioneering inventive spirit enabled u forefront many technological advancement nation history first flight across atlantic ocean stealth bomber landing moon look people bold new idea courage pioneering spirit join force invent future fun along way culture thrives intellectual curiosity cognitive diversity bringing whole self work insatiable drive others think impossible employee part history making history northrop grumman advanced weapon opening staff software engineer serve role project ipt lead aargm missile production program talented advanced weapon team position northridge ca ideal candidate experience full software engineering lifecycle missile weapon system production program also technical understanding functionality software running subsystem system sensor guidance navigation control candidate work directly program chief engineer collaborate various ipts ensure design development integration missile software technically sound budget schedule successful candidate quality essential functional expertise establish manage change software technical baseline ensure technical baseline meet functional performance requirement missile system support ce pmo current status issue challenge software development integration test evaluate coordinate cross ipt design constraint change issue relates software engineering budget schedule ensure proper software engineering rigor via process practice alignment departmental functional best practice chair software change control board present software status program management review internally customer provide input support quarterly eacs ensure software staffing secured production effort provide software input production proposal chair frequent customer software collaboration meeting review software documentation code technical correctness completeness effectively communicate software internal external stakeholder maintain coordination program regard software content leveraged missile provide support risk opportunity management board resulting risk mitigation opportunity capture action work pm ce ipt lead develop imss technical task basic qualification active dod secret clearance bachelor science engineering discipline minimum fourteen year engineering experience consider master science engineering discipline minimum twelve year engineering experience technical understanding functionality software running subsystem system sensor guidance navigation control experience software development integration test verification experience system experience defining tracking technical task program schedule integrated master schedule experience control account manager experience software requirement design code test artifact experience working proposal generating basis estimate software engineering experience working integrated product team organization experience communicating level peer management customer methodical detailed fashion preferred qualification active dod secret clearance periodic reinvestigation within last five year experience working missile product experience waterfall agile software development life northridge offer perfect combination urban living beauty nature short drive away downtown los angeles hollywood hill rest san fernando valley take advantage flexible work schedule enjoy shopping local northridge fashion center spend time local recreation center well easy access nearby protected natural area chatsworth reservoir santa susana pas state historic park lake balboa within driving distance spend day beach snow ski local mountain cal state northridge right heart town area active energy combined suburban charm stunning southern california climate make easy living average sunny day year safe say plenty time enjoy outdoor activity fullest definingpossible information please click link northrop grumman northrop grumman salary range salary range represents general guideline however northrop grumman considers number factor determining base salary offer scope responsibility position candidate experience education skill current market condition employee may eligible discretionary bonus addition base pay annual bonus designed reward individual contribution well allow employee share company result employee vice president director position may eligible long term incentive addition northrop grumman provides variety benefit including health insurance coverage life disability insurance saving plan company paid holiday paid time pto vacation personal business application period job estimated day job posting date however timeline may shortened extended depending business need availability qualified candidate northrop grumman committed hiring retaining diverse workforce proud equal action employer making decision without regard race color religion creed sex sexual orientation gender identity marital status national origin age veteran status disability protected class complete pay transparency statement please visit http citizenship required position government clearance certain restricted position,los angeles california united state,4.635563940973928,-0.187622961797692,northrop grumman,1,0.4401785296849983
3816172762,accounting manager,managerwhy choose sm sandstone medical solution professional service firm allows employee sharpen craft invested professional personal growth team unlike mundane accounting position thing repetitive offer culture change always new industry mastered company shine expert face client looking position full cycle accounting finance would ideal position currently seeking manager plan direct accounting activity small accounting team assisting development accounting personnel ideal candidate position full cycle accounting experience previous experience leadership role excels continuously changing serviced medical healthcare behavioral healthcare property management retail specialty real serviced nevada oregonsupervisory responsibility manages accounting staff responsible financial reporting billing collection payroll budget hire accounting financial staff conduct performance training program new staff identifies training need current limited establishes internal control guideline accounting transaction budget production periodic financial report ensures reported result comply generally accepted accounting principle financial reporting file annual quarterly monthly payroll tax return needed sale use tax reporting audit issued received report client license renewal accurate revenue client quarterly pbj report client payroll process workflow payment ensures client payroll accurate discrepancy resolved identifies within financials tax payroll escalates appropriate compliance local state federal government account ensure compliance state federal related duty necessary experience preparation business activity report financial forecast annual client engagement contract tenant contract financial agreement accuracy establish internal recommendation management financial objective financial analysis emphasis budget variance pricing decision optimizing revenue healthcare small medium size excellent management supervisory written verbal communication organizational time management tax preparation requiredproficient accounting microsoft office suite similar excel pivot table experience quickbooks desktop quickbooks online quickbooks time experience bachelor degree accounting business administration year experience public accountant designation preferred,la vega nv,-0.1110285341058328,-0.1103967087129433,sandstone medical solution,1,0.0016128098457945
3816179292,investment real estate sale advisor,diamond acquisition wholesale real estate industry standard individual since beginning time merchant sell asset like commodity sale advisor diamond acquisition personally sell every asset class retail market value real estate license needed dynamic team full visionary thinker industry pioneer diamond acquisition revolutionizing real estate technology solution office work environment winner participation trophy exist around millionaire imagine selling investment real estate overlooking city dallas balcony every day personal goal house foreign car travel whenever want rolex actual diamond everything diamond acquisition come see make le month right interested wholesale real estate overlook job post sign looking first big break ca find right people opportunity overlook job post sign diamond sale advisor requirement environment adapt excel culture accountability top performance valued management effectively manage high volume lead property multitask maximize relationship building connect investor nurture relationship contribute wealth growth real invest personal development daily consistently improving knowledge provided team accountability accountable goal result taking ownership communication ability communicate efficiently party involved player contribute team high energy personality collaborative work environment join dynamic supportive work environment rapidly growing company highest industry commission plan enjoy sale commission reflect dedication success unmatched growth opportunity part company value growth offering lifelong career prospect promoting within culture join culture value creativity innovation impact,dallas tx,-0.1461884783656828,-0.1103967087129433,diamond acquisition,1,1.1176211489859595
3816415678,marina director,statement purpose marina director responsible management marina pool operation developing system sop result efficient performance staff provide leadership guidance employee result excellent service member guest skillfully apply club rule practical manner coordinate maintenance general upkeep property working collaboratively member management team marina director proficient project management budgeted objective exceptional customer service operation management primary duty marina operation responsible assignment annual slip space regular review assignment temporary slip space member reciprocal oversee dock reservation slip dry space assignment departure manage wet dry slip manage notice availability slip manage annual temporary coordinate administration provide monthly report keep member slip file annual contract updated time per club safely operate motorboat rarely hiring training coaching developing marina responsible staff provide p l report monthly marina facility director marina operation oversee fueling procedure including responsible managing aspect ust system safe operation maintenance protocol monitor inventory control set fuel pricing according dock committee approved model monitor track wholesale fuel pricing various vendor weekly order fuel required safe operation equipment implementation bmps continually update bmps environmental preventative maintenance practice responsible derm inspection monitoring maintain repair dock dock area coordinate maintenance activity oversee project performed staff outside maintain maintenance log work performed staff outside vendor activity include repairing board piling cap waste receptacle dock cart navigational signage marina signage electrical etc inspect make sure dock box properly maintained owner share responsibility maintaining boat sailing waterfront amenity director sailing staff work conjunction dock committee chair send correspondence boat owner maintaining boat club standard make sure boat owner enforce policy outside vendor contact marina office prior performing work club property monitor waste oil tank schedule removal waste product coordinate manage annual jib crane safety inspection certificate administration attend monthly dock committee meeting deliver management report calculate notify accounting department monthly dockage electric charge generated marina well report live aboard charge develop marketing plan includes strategy increase revenue dock usage without use transient dockage utilize po system purchase repair input marina team schedule paylocity review payroll hour marina facility director weekly aware federal state local regulatory guideline relate marina activity ensure marina operation compliant applicable law immediately inform marina facility director official visit inquiry notice etc regulatory agency keep dockage agreement current ownership information current insurance registration etc work sailing waterfront amenity director race committee chair coordinate sailing event assist club special event fishing event required pool operation work oversee pool maintenance intent keep pool pristine condition including preventative pool pump equipment oversee contractor pool system repair maintenance education certificate bachelor degree equivalent certified marina manager cmm certified marina operator cmo ability obtain ust class license within first ability obtain certified pool operator license experience minimum year experience marina manager preferred,key biscayne fl,-0.0875885712659327,-0.1103967087129433,key biscayne yacht club,1,-0.0069063377812296
3816831972,deputy city manager chief financial officer,deputy city manager chief financial officer recruitment open position filled first review application occur friday may salary range annual city tempe offer comprehensive benefit package including paid holiday personal day hour winter holiday vacation accrual start sick leave accrual medical dental vision wellness program discount health medical reimbursement program tuition reimbursement participation arizona state retirement system asrs defined benefit plan mandatory employer employee contribution currently includes disability supplemental retirement plan nationwide employer executive benefit additional compensation deferred compensation position eligible hour additional paid leave view employee benefit summary please visit employee benefit summary department division city manager job type regular unclassified mean employee city terminate employment relationship time reason without cause notice schedule monday friday may require working extended hour job number rc description purpose position perform duty senior executive officer reporting city manager assisting citywide policy planning oversight responsibility providing leadership reviewing activity operation assigned department coordinating assigned activity city department outside agency providing highly responsible complex administrative support city management staff city council duty include limited following actively participates development city strategic plan implementation action plan achieve stated goal development monitoring city budget provides executive leadership direction city department special project city initiative assigned city manager responsible formulation execution city overall financial policy strategy planning process internal control forecast analyzing cash flow cost control financial statement expense identify opportunity guide city management prepares monitor city annual operating capital improvement budget financial debt management program analyzes monitor city financial condition make recommendation improvement city manager city council necessary minimum qualificationswork experience requires eight year senior management administrative experience urban city county must minimum amount work experience year experience based upon work schedule hour per year sum applicant qualifying work experience must meet exceed stated minimum qualification education substitute required work experience however related unpaid volunteer work experience may used qualifying work experience education requires bachelor degree accredited college university business management public administration finance accounting computer information system degree related core function position additional requirementsapplicants considered job classification must pas following criminal history background investigation essential functionsfor complete list city tempe job description go job description city tempe az position flsa exempt mean employee eligible overtime compensation compensatory time unclassified mean employee city terminate employment relationship time reason without cause notice employee position part senior management team smt equal employment opportunity city tempe equal opportunity reasonable accommodation employer city discriminate basis race color gender identity sexual orientation religion national origin familial status age disability united state military veteran status pursuant american disability act city make reasonable accommodation recruitment selection process person disability may request reasonable accommodation contacting human resource request made early possible allow time arrange accommodation,tempe az,0.0296112429335675,-0.1103967087129433,city tempe,1,0.571720984364353
3817203807,project engineer,wright contracting commercial general contractor building north bay since looking project engineer communicate effectively internal external stakeholder driven achieving successful outcome work ensure client satisfaction project engineer wright contracting work closely support project manager superintendent range commercial construction project role assist oversight major aspect construction work including organizing acquisition material equipment worker planning cost supporting project team executing engineer responsibility include assisting project team coordination project architect designer owner inspector field coordinate distribute submission response request information rfis bid analysis constructability review permit assistance coordinating documenting inspection onsite work assure compliance plan weekly project team meeting maintain documentation project site photograph progress post photo project manager superintendent ensure work complies applicable code drawing general understanding project budget assist necessary support project manager superintendent monitor track project quality control activity regular basis provide timely quality onsite superintendent ensuring safety standard met jobsitegenerate project punch list closeout engineer qualificationscollege degree related field year experience working commercial project tenant improvement corporate institutional structure communication skill required interaction project team member vendor designer consultant m office word excel project procore blue beam equal opportunity employer value diversity employment decided basis qualification merit business type pay per year k k matchingdental insurancehealth insurancepaid time offvision insurancecompensation package bonus opportunitiesprofit sharingweekly payability relocate santa rosa ca relocate starting work required work location person,santa rosa ca,-0.0993085526858827,-0.1103967087129433,wright contracting,1,0.0442085479809153
3817454364,saxophone repair technician,sax alley colorado based saxophone shop specializing professional repair instrument accessory serious saxophonist serving colorado mountain west year looking world class saxophone repair technician uphold national reputation saxophone sale repair shop rocky mountain region job responsibilitiesprovide quality repair saxophone brought repairwork customer accurately troubleshoot problem identify needed repairsquote accurate repair time cost customersensure proper setup regulation new vintage saxophone sold shop desired qualificationsminimum year experience repairing saxophone year preferredaccomplished saxophone playerreputation quality repair work professional model saxophonesexperience repairing variety vintage saxophonesability perform quality repair timely mannerability accurately estimate time cost repair salary based experience relocation assistance available right candidate,windsor co,-0.0993085526858827,-0.1103967087129433,sax alley,1,-0.0750595187974229
3818306840,neighborhood building housing leader,organization overview matthew vibrant growing organization mission improve health people neighborhood investing quality affordable housing healthy food educational opportunity community building matthew equal opportunity employer celebrate diversity committed creating inclusive environment employee perform job successfully individual must able perform responsibility satisfactorily requirement listed representative knowledge skill ability successful essential include limited following minor homeowner construction project managementwork part team guide matthew annual transform program ass home repair project resident need assistance develop carry improvement plan volunteer subcontractorsact facilitator transform staff team year round providing agenda timeline tracking data required help program successfully meet goalssupport neighborhood building administrator tracking finance scope work grant priority quality completion project homeowner satisfaction rental housingunder guidance neighborhood building director implement plan maintenance matthew rental portfolio well emergency repair planwork nb program coordinator response maintenance issue rental propertiessupport matthew tenant moving towards quality homeowner skill necessary maintain housing homeowner improvement supportslead train others home auditing processeswork volunteer make sure tool library consistently offering high quality tool low cost linn county beyond responsibilitiesrecommend process improvement increased efficienciesdisplay promote company valuesregular attendance determined leaderother duty assigned skill ability include limited following commitment organization economically challenged people drive work contribute inclusive sustainable written verbal communication skill prevalent professional handle sensitive confidential situation interpersonal work fast paced rapidly changing regulated time planning organizational skill identify resolve problem timely sound accurate work effectively across departmental ability learn apply new professional technical microsoft office suite product ability learn new system quickly education experience include limited following bachelor degree relatable field equivalent relatable minimum year experience construction project management relatable field required valid driver license acceptable driving record per matthew insurance carrier contract negotiation experience preventative maintenance program electrical mechanical process preferred physical working environmentwork environment characteristic described representative must met employee successfully perform essential function job reasonable accommodation may made enable individual disability perform essential average hour per average hour per average hour per movement occasionally time per hour occasionally time per hour rarely time per day shoulder level occasionally time per hour occasionally time per hour carried lb occasionally time per hour lb rarely time per day weight lifted lb occasionally time per hour lb occasionally time per hour rarely time per day hand used repetitive action grasping hand frequently time per hour grasping hand occasionally time per hour fine dexterity hand frequently time per hour benefit benefit include pto health insurance simple ira match disability paid holiday access dental insurance vision insurance fsa hsa also available please see website information full job description http interested applying please send cover letter resume info,cedar rapid ia,-0.1344684969457328,-0.1103967087129433,matthew cedar rapid,1,-0.0920978140514712
